"company_number","index_membership","se_code","name"
13283,3,"SCHUK ","Schroder UK Public Private"
13284,0,"KATOGO","Katoro Gold plc"
13285,0,"MITRLS","Miton UK MicroCap Trust plc"
13286,0,"RDLREA","RDL Realisation plc"
13287,0,"PERTSB","permanent tsb Group Holdings"
13288,0,"CURBGR","Curtis Banks Group plc"
13289,0,"MAYGRP","MayAir Group plc"
13290,0,"VERSEC","Verseon Corporation plc"
13291,0,"CHETOR","Chenavari Toro Income Fund"
13292,0,"INGDIH","Integrated Diagnostics Hldgs"
13293,3,"AEIERT","AEW UK REIT plc"
13294,0,"AMAIRF","Amedeo Air Four Plus Ltd"
13295,0,"SOUTHL","South32 Ltd"
13296,0,"STRIGA","Stride Gaming plc"
13297,0,"ELHOGR","Elegant Hotels Group plc"
13298,0,"DRCINN","Drum Income Plus REIT plc"
13299,0,"VOFIL ","Volta Finance Limited"
13300,0,"GEFOUR","Gear4music (Holdings) plc"
13301,0,"FIRELI","Fishing Republic plc"
13302,0,"GATHLD","Gateley (Holdings) plc"
13303,0,"ALTLEX","Albert Technologies Ltd"
13304,0,"PUIIXH","Puma VCT 11 plc"
13305,0,"CAHOPL","Cairn Homes plc"
13306,2,"APGLOB","Apax Global Alpha Ltd"
13307,3,"PHOSD ","Phoenix Spree Deutschland"
13308,0,"APGREE","Applegreen plc"
13309,0,"CICGOL","CIC Gold Group Ltd"
13310,3,"PURHEL","PureTech Health plc"
13311,0,"SPGROU","Sophos Group plc"
13312,0,"GCPSTD","GCP Student Living plc 'C'"
13313,0,"MYSLTD","MySQUAR Ltd"
13314,0,"ORFUPL","Orchard Funding Group plc"
13315,0,"HUREPO","Hunters Property plc"
13316,0,"KCRRER","KCR Residential REIT plc"
13317,0,"UKMORT","UK Mortgages Ltd"
13318,2,"KAOSKA","Kainos Group plc"
13319,0,"CLSTRI","ClearStar Inc 'DI'"
13320,0,"VIETIN","Vietnam Infrastructure ListP"
13321,0,"PTWOGL","P2P Global Investments 'C'"
13322,0,"ANAFAG","Anglo African Agriculture"
13323,0,"MENREE","Menhaden Resource Efficiency"
13324,0,"GLPELG","Gloo Networks plc"
13325,0,"FACEKS","Fair Oaks Income Fund Ltd'C'"
13326,0,"GRMETA","GreenX Metals Ltd"
13327,0,"HVVMQQ","Harvest Minerals Ltd"
13328,0,"ALTERL","Alternative Liquidity Fund"
13329,0,"SECNFU","Secured Income Fund plc"
13330,3,"ONTBEG","On the Beach Group plc"
13331,0,"VPSLIP","VPC Specialty Lending Inv'C'"
13332,0,"HAGRPH","Hastings Group Holdings plc"
13333,0,"WOGRPL","Worldpay Group plc"
13334,0,"EVGPHP","Evgen Pharma plc"
13335,3,"GCPBAC","GCP Asset Backed Income Fund"
13336,2,"IBSTOC","Ibstock plc"
13337,0,"UPRESO","Upland Resources Ltd"
13338,0,"EQUING","Equiniti Group plc"
13339,3,"HOWRLA","Hostelworld Group plc"
13340,0,"SEQECO","Sequoia Economic Infrast'C'"
13341,0,"CATCO ","CATCo Reinsurance Opps 'C'"
13342,0,"AXEURO","Axiom European Finl Debt Fnd"
13343,3,"REIZUQ","Regional REIT Ltd"
13344,0,"SQAEFT","SQN Asset Finance Income 'C'"
13345,0,"HEMPHA","Hemogenyx Pharmaceuticals"
13346,0,"TETRAF","Tetragon Financial Group Ltd"
13347,3,"GYUORG","Gym Group (The)"
13348,0,"GETHTH","Georgia Healthcare Group plc"
13349,0,"MCCARS","McCarthy & Stone plc"
13350,0,"UNIOIL","United Oil & Gas plc"
13351,2,"SOFTCA","Softcat plc"
13352,0,"FARPHA","Faron Pharmaceuticals OY"
13353,0,"SEALAN","Sealand Capital Galaxy Ltd"
13354,0,"CHAGRL","Chagala Group Ltd"
13355,0,"SMECRE","SME Credit Realisation Fund"
13356,0,"TLOPCY","Tlou Energy Ltd"
13357,0,"DEQZOI","Defenx plc"
13358,3,"SCHEUR","Schroder European Real Estat"
13359,0,"EURMEH","European Metals Holdings Ltd"
13360,0,"WEYEDU","Wey Education plc"
13361,3,"CCSILK","CC Japan Income & Growth Tr"
13362,0,"NUFORM","Nuformix plc"
13363,0,"PURGRL","Purplebricks Group plc"
13364,3,"HONEYC","Honeycomb Investment Trust"
13365,0,"DIURGP","Diurnal Group plc"
13366,0,"TRTRTR","Trendit Ltd"
13367,0,"RORORO","RockRose Energy plc"
13368,0,"FALMED","Falcon Media House Ltd"
13369,0,"DAVIPL","daVictus plc"
13370,2,"VIRGMU","Virgin Money UK plc"
13371,2,"ASCEPL","Ascential plc"
13372,2,"CMARTE","CMC Markets plc"
13373,0,"MONREA","Monreal plc"
13374,2,"COUNPA","Countryside Partnerships plc"
13375,0,"CIRCLE","Circle Property plc"
13376,0,"MITRLT","Miton UK MicroCap Trust 'C'"
13377,0,"SHTHPL","Shield Therepeutics plc"
13378,0,"BLKROC","BlackRock Frontiers Inv Tr C"
13379,0,"DOWTWO","Downing TWO VCT plc 'K'"
13380,3,"MEMIMO","Metro Bank plc"
13381,0,"CALCVC","Calculus VCT plc"
13382,0,"YUGURT","Yu Group plc"
13383,0,"BLPRGR","Blue Prism Group plc"
13384,0,"CERPLC","Cerillion plc"
13385,0,"WATYOU","Watkin Jones plc"
13386,0,"HAWLTM","Harwood Wealth Management Gp"
13387,0,"MACTIN","MaxCyte Inc 'Unres'"
13388,0,"FOSOIN","Foresight Solar & Infra 'D'"
13389,2,"URLOGI","Urban Logistics REIT plc"
13390,0,"BLMEVL","Bluebird Merchant Ventures"
13391,0,"OSTELT","Osirium Technologies plc"
13392,0,"TRIVCT","Triple Point VCT 2011 'B'"
13393,3,"FORTRR","Forterra plc"
13394,0,"MODZIO","Morses Club plc"
13395,0,"MISIEK","Midwich Group plc"
13396,0,"TOOPLE","Toople plc"
13397,0,"HOTTIL","Hotel Chocolat Group plc"
13398,0,"BIOPLC","BiON plc"
13399,0,"ONCUMM","Oncimmune Holdings plc"
13400,3,"MOPORT","Motorpoint Group plc"
13401,0,"SDEYCN","SDX Energy plc"
13402,0,"JOLEOO","Joules Group plc"
13403,0,"DIREPU","Directa Plus plc"
13404,0,"THRISA","Tharisa plc"
13405,0,"GCPBAC","GCP Asset Backed Inc Fnd 'C'"
13406,0,"MERBIP","Mereo BioPharma Group plc"
13407,0,"SEQECO","Sequoia Economic Infrast 'C'"
13408,0,"ACRGRP","Accrol Group Holdings plc"
13409,0,"TIOUGR","Time Out Group plc"
13410,0,"PUMATW","Puma VCT 12 plc"
13411,2,"MOLVPC","Molten Ventures plc"
13412,0,"MKNGRE","Mkango Resources Ltd"
13413,0,"HWSIR ","HWSI Realisation Fund Ltd"
13414,0,"COTOIR","Comptoir Group plc"
13415,2,"VIETLD","Vietnam Enterprise Investment"
13416,0,"WAATIQ","WANdisco plc 'DI/RegS'"
13417,0,"XPFACT","XP Factory plc"
13418,0,"SENEWA","SEC Newgate S.p.A"
13419,0,"ICOLAB","Iconic Labs plc"
13420,0,"FRBRPL","Franchise Brands plc"
13421,2,"TBBAGR","TBC Bank Group plc"
13422,0,"AUTGRP","Autins Group plc"
13423,0,"LOUPLC","LoopUp Group plc"
13424,0,"APGLTD","APQ Global Limited"
13425,0,"FRPRLT","Fragrant Prosperity Hldg Ltd"
13426,0,"INDEPL","InnovaDerma plc"
13427,0,"AURE  ","Aura Energy Ltd"
13428,3,"HOLBWL","Hollywood Bowl Group plc"
13429,0,"EFRECO","EF Realisation Company Ltd"
13430,0,"MILRPL","Mila Resources plc"
13431,0,"PREMIT","Premier Miton Group plc"
13432,0,"BOSINT","Boston International Hldgs"
13433,2,"BIFPLC","Biffa plc"
13434,3,"LUCPLC","Luceco plc"
13435,0,"VAEEPL","Van Elle Holdings plc"
13436,2,"COTEGR","ConvaTec Group plc"
13437,0,"GROCKG","Golden Rock Global plc"
13438,0,"GOCOGR","GoCo Group plc"
13439,0,"FILTGH","Filta Group Holdings plc"
13440,0,"ANENPL","Angus Energy plc"
13441,0,"FREHPL","FreeAgent Holdings plc"
13442,3,"CISOHP","Civitas Social Housing plc"
13443,0,"WAPALO","Warpaint London plc"
13444,0,"MARWIN","Marwyn Value Inv 'Rlsn 2016'"
13445,2,"BEHETR","Bellevue Healthcare Trust"
13446,0,"THILIA","ThinkSmart Ltd"
13447,0,"OXDINA","Oxford BioDynamics plc"
13448,0,"CRMEGR","Creo Medical Group plc"
13449,0,"SLFRE ","SLF Realisation Fund 'C'"
13450,0,"ECSCGR","ECSC Group plc"
13451,0,"RMININ","RM Infrastructure Income plc"
13452,0,"RAFUND","Ranger Direct Lending Fund C"
13453,0,"BIGSOF","Big Sofa Technologies Group"
13454,0,"SFOURC","S4 Capital plc"
13455,0,"GRAVIM","Grand Vision Media Holdings"
13456,0,"ZENENE","Zenith Energy Ltd"
13457,0,"STRANH","Stranger Holdings plc"
13458,0,"BANHDL","Bank of Cyprus Holdings plc"
13459,0,"DEVELN","Develop North plc"
13460,0,"GAMESY","Gamesys Group plc"
13461,0,"RARAEA","Rainbow Rare Earths Ltd"
13462,2,"DIVNRG","Diversified Energy Company"
13463,0,"ECOGAS","Eco (Atlantic) Oil & Gas Ltd"
13464,0,"GCPBAC","GCP Asset Backed Inc Fnd 'C'"
13465,0,"RAMHLD","Ramsdens Holdings plc"
13466,0,"EMMPLC","Emmerson plc"
13467,3,"XPSPEN","XPS Pensions Group plc"
13468,0,"DOSTDO","Downing FOUR VCT Ventures"
13469,0,"DOSTDO","Downing FOUR VCT Healthcare"
13470,0,"ARIBIO","Arix Bioscience plc"
13471,0,"GBGILT","GBGI Ltd"
13472,0,"COENER","Coro Energy plc"
13473,2,"LXREPL","LXI REIT plc"
13474,3,"UPGLSG","UP Global Sourcing Holdings"
13475,0,"ANFROI","Anglo African Oil & Gas plc"
13476,3,"IMHEAC","Impact Healthcare REIT plc"
13477,0,"OCEOUT","Ocean Outdoor Ltd"
13478,3,"MEGGRP","Medica Group plc"
13479,0,"BIOCRE","Biopharma Credit plc"
13480,0,"DUCAPL","Dukemount Capital plc"
13481,0,"DGINPL","DG Innovate plc"
13482,0,"DEEPVE","DeepVerge plc"
13483,0,"SKITHP","Skinbiotherapeutics plc"
13484,0,"FAOAIN","Fair Oaks Income Ltd '2014'"
13485,0,"FAOAIN","Fair Oaks Income Ltd 'C'"
13486,0,"ALFXGP","Alpha FX Group plc"
13487,0,"EJFINV","EJF Investments Ltd"
13488,0,"KTHREE","K3 Capital Group plc"
13489,0,"FUNSME","Funding Circle SME Inc Fnd C"
13490,3,"TENENX","Ten Entertainment Group plc"
13491,0,"TRTPIN","Triple Point Income VCT 'E'"
13492,0,"MACTIN","MaxCyte Inc 'Reg S'"
13493,0,"LOGDEL","Logistics Development Group"
13494,1,"PEIOXK","Pershing Square Holdings Ltd"
13495,0,"HENINT","Henderson Intnl Income Tr'C'"
13496,0,"DOSTMI","Downing Strategic Micro-Cap"
13497,0,"ADINHP","ADES International Hldg plc"
13498,0,"GLPRTS","Global Ports Holding plc"
13499,0,"JUEFIT","Jupiter Emerging & Frontier"
13500,0,"KANAB ","Kanabo Group plc"
13501,0,"EVESLE","eve Sleep plc"
13502,0,"VECOSI","Velocity Composites plc"
13504,0,"GRFHGL","Grand Fortune High Grade"
13505,3,"ALFIDH","Alfa Financial Software Hldg"
13506,0,"HAWASE","Hadrian's Wall Secured 'C'"
13507,3,"PRSREP","PRS REIT (The) plc"
13508,0,"ALTINX","Alternative Income REIT plc"
13509,0,"AIBGRO","AIB Group plc"
13510,0,"SCOTMS","ScotGems plc"
13511,0,"TOUTNX","Touchstone Exploration Inc"
13512,0,"TOUTNX","Touchstone Exploration 'Rst'"
13513,0,"ETNELT","Ethernity Networks Ltd"
13514,0,"JAMIPL","Jangada Mines plc"
13515,0,"PHOCOP","Phoenix Copper Ltd"
13516,0,"FFHOPL","FFI Holdings plc"
13517,0,"DPEUNV","DP Eurasia N.V."
13518,3,"ABSLIT","Aberforth Split Level Inc Tr"
13519,0,"GYGPLC","GYG plc"
13520,0,"TAASMG","Tatton Asset Management plc"
13521,0,"NXSINF","Nexus Infrastructure plc"
13522,0,"ROPOAC","Rockpool Acquisitions plc"
13523,0,"FADANH","Fandango Holdings plc"
13524,3,"RESEIC","Residential Secure Income"
13525,0,"ANDIPL","Angling Direct plc"
13526,0,"GABMRG","Gabelli Merger Plus+ Trust"
13527,2,"SUMAIN","Supermarket Income REIT plc"
13528,0,"AREEVG","Arena Events Group plc"
13529,0,"GREREP","Greencoat Renewables plc"
13530,0,"ITHREE","i3 Energy plc"
13531,0,"QUIZPL","Quiz plc"
13532,0,"GETBSY","GetBusy plc"
13533,3,"TRPOSO","Triple Point Social Hsg REIT"
13534,0,"STGRPL","Strix Group plc"
13535,0,"ALTUST","Altus Strategies plc"
13536,0,"VERKPL","Verditek plc"
13537,0,"XPEDTR","Xpediator plc"
13538,0,"MAACCO","Marwyn Acquisition Company"
13539,0,"PROPDF","ProPhotonix Ltd 'Reg S'"
13540,0,"ASISTR","Asia Strategic Holdings Ltd"
13541,0,"CHERPL","Chesterfield Resources plc"
13542,0,"DESPHL","Destiny Pharma plc"
13543,0,"APGRP ","appScatter plc"
13544,0,"WHREIT","Warehouse REIT plc"
13545,0,"SEEENN","SEEEN plc"
13546,0,"BAECLP","Baskerville Capital plc"
13547,0,"CHACOF","Charter Court Fincl Svs Grp"
13548,0,"CUENPL","Curzon Energy plc"
13549,0,"COGOLT","Cora Gold Ltd"
13550,0,"APIGRO","APi Group Corporation"
13551,0,"ALFMTO","Alpha Finl Mkts Consulting"
13552,0,"GLPRRT","Glenveagh Properties plc"
13553,0,"SPRPRP","Springfield Properties plc"
13554,0,"GCPBAC","GCP Asset Backed Inc Fnd 'C'"
13555,0,"ORTEPL","Orient Telecoms plc"
13556,2,"TIFLUD","TI Fluid Systems plc"
13557,0,"RMSEDI","RM Secured Direct Lending C"
13558,2,"RHIMAG","RHI Magnesita N.V."
13559,0,"COHZXC","Contango Holdings plc"
13560,0,"NOVACY","Novacyt S.A."
13561,0,"FOUMPC","Footasylum plc"
13562,0,"AFMILD","AfriTin Mining Ltd"
13563,2,"CONTGL","ContourGlobal plc"
13565,3,"BAGRPL","Bakkavor Group plc"
13566,0,"DILAN ","Digital Landscape Group Inc"
13567,0,"BOKUIN","Boku Inc"
13568,0,"CARRDD","Carador Income Fund 'Repchs'"
13569,0,"CIPUGR","City Pub Group (The) plc"
13570,0,"TELIGR","Ten Lifestyle Group plc"
13571,0,"BEFICL","Beeks Financial Cloud Group plc"
13572,0,"KEYLGR","Keystone Law Group plc"
13573,0,"CATCO ","CATCO Reinsurance Opps 'C'"
13574,3,"SAINGR","Sabre Insurance Group plc"
13575,3,"ABRDEL","abrdn European Logistics Inc"
13576,0,"SHEFAG","Shefa Gems Ltd"
13577,0,"FUANBO","Fusion Antibodies plc"
13578,0,"MIADLT","Mirriad Advertising plc"
13579,0,"PELAPL","Pelatro plc"
13580,0,"ALPGRO","Alpha Growth plc"
13581,0,"TUFOCE","Tufton Oceanic Assets Ltd"
13582,0,"ZILIPL","Zinnwald Lithium plc"
13583,0,"PARECS","Panthera Resources plc"
13584,0,"SUMOGR","Sumo Group plc"
13585,0,"PENNPE","Pennpetro Energy plc"
13586,0,"CIPMER","CIP Merchant Capital Ltd"
13587,0,"CHESMC","Chelverton Small Cos Div 'C'"
13588,0,"AIQLD ","AIQ Limited"
13589,0,"SUREVE","Sure Ventures plc"
13590,0,"CRAAPL","Cradle Arc plc"
13591,0,"ONTHMP","OnTheMarket plc"
13592,0,"MARPNT","Marble Point Loan Financing"
13593,0,"TRFIPL","TruFin plc"
13594,2,"INTHOD","IntegraFin Holdings plc"
13595,0,"JPMRMQ","JPMorgan Multi-Asset Gr&Inc"
13596,0,"GRINPL","GRC International Group plc"
13597,0,"STINPL","Stirling Industries plc"
13598,0,"ENGAH ","ENGAGE XR Holdings plc"
13599,3,"AUGMFI","Augmentum Fintech plc"
13600,2,"JTCPLC","JTC plc"
13601,0,"SAFHRH","Safe Harbour plc"
13602,2,"ENEAR ","Energean plc"
13603,3,"BAGIUT","Baillie Gifford US Growth Tr"
13604,0,"LISEAL","Life Settlement Assets 'A'"
13605,0,"LISEAL","Life Settlement Assets 'B'"
13606,0,"LISEAL","Life Settlement Assets 'D'"
13607,0,"LISEAL","Life Settlement Assets 'E'"
13608,0,"KOREPO","Kore Potash plc"
13609,0,"POIMNG","Polarean Imaging plc"
13610,0,"RMSEDI","RM Secured Direct Lending C"
13611,0,"FINTEP","Fintel plc"
13612,0,"CRUSDR","Crusader Resources Ltd"
13613,0,"BIOCRE","BioPharma Credit plc 'C'"
13614,0,"UAEOIL","UAE Oil Services plc"
13615,0,"KRTWPL","KRM22 plc"
13616,3,"ODINTR","Odyssean Investment Trust"
13617,2,"VIENPL","Vivo Energy plc"
13618,0,"RBHOL ","RBG Holdings plc"
13619,0,"UREXOP","Urban Exposure plc"
13620,1,"AVTPLC","Avast plc"
13621,0,"SEENPL","Serinus Energy plc"
13622,0,"TEGRLI","Team17 Group plc"
13623,0,"PREOIL","Predator Oil & Gas Holdings plc"
13624,3,"GOREST","Gore Street Energy Storg Fnd"
13625,3,"GECAPL","Georgia Capital plc"
13626,0,"CORDQ ","Cordel Group plc"
13627,0,"COGRHL","Codemasters Group Holdings"
13628,0,"YEGRRP","Yew Grove REIT plc"
13629,0,"BLCKEN","Block Energy plc"
13630,0,"AQEXLI","Aquis Exchange plc"
13631,0,"HAWASE","Hadrian's Wall Secured 'C'"
13632,0,"ANGRPL","Anexo Group plc"
13633,0,"TEKGRP","Tekmar Group plc"
13634,0,"INEGLM","i-nexus Global plc"
13635,2,"QUILXR","Quilter plc"
13636,0,"INDRLD","Industrials REIT Ltd"
13637,0,"CABOHL","Cake Box Holdings plc"
13638,0,"MINDGY","Mind Gym plc"
13639,0,"KNIGGR","Knights Group Holdings plc"
13640,0,"RAINLG","RA International Group plc"
13641,0,"TRFFN ","TransGlobe Energy Corpn"
13642,0,"AMHOPL","Amigo Holdings plc"
13643,0,"PUVCOP","Puma VCT 13 plc"
13644,0,"YECAPL","Yellow Cake plc"
13645,3,"ASINEQ","Ashoka India Equity Inv Tst"
13646,2,"TREUPL","Tritax EuroBox plc 'GBP'"
13647,2,"HISOFU","Hipgnosis Songs Fund Ltd"
13648,0,"IMGRPL","Immotion Group plc"
13649,0,"ASINGR","ASA International Group plc"
13650,0,"THWCUP","TheWorks.co.uk plc"
13651,0,"DNAKLI","Danakali Ltd"
13652,0,"NUFIGP","Nucleus Financial Group plc"
13653,0,"GRITRE","Grit Real Estate Income Grp"
13654,0,"KAVNGO","Kavango Resources plc"
13655,0,"TRWDEL","Trackwise Designs plc"
13656,0,"AMALA ","Amala Foods plc"
13657,0,"ARBLPL","Argo Blockchain plc"
13658,0,"JADEER","Jadestone Energy plc"
13659,0,"SEHELI","Sensyne Health plc"
13660,0,"SEGRCA","Seneca Growth Capital VCT'B'"
13661,0,"TRANLI","Trian Investors 1 Ltd"
13662,3,"FUCIHL","Funding Circle Holdings plc"
13663,3,"MOINTR","Mobius Investment Trust plc"
13664,0,"TRROYP","Trident Royalties plc"
13665,0,"GCPBAC","GCP Asset Backed Inc Fnd 'C'"
13666,2,"ASTMAL","Aston Martin Lagonda Glb Hld"
13667,0,"GRATIE","Gran Tierra Energy Inc"
13668,0,"TUFOCE","Tufton Oceanic Assets 'C'"
13669,2,"SMIITR","Smithson Investment Trust"
13670,0,"CEPHPL","Celadon Pharmaceuticals plc"
13671,0,"CEIINV","Ceiba Investments Ltd"
13672,0,"INHOLC","INTOSOL Holdings plc"
13673,3,"AVJAP ","AVI Japan Opportunity Trust"
13674,0,"RENALY","Renalytix plc"
13675,2,"CHRYIN","Chrysalis Investments Ltd"
13676,0,"GRHOST","Gresham House Energy Storage"
13677,3,"MAGCRT","M&G Credit Income Inv Tr plc"
13678,0,"COBRAR","Cobra Resources plc"
13679,0,"OTAQPL","OTAQ plc"
13680,0,"MODRSC","MOD Resources Ltd"
13681,0,"BLKROC","BlackRock Frontiers Inv Tr C"
13682,0,"KRPLC ","Kropz plc"
13683,0,"TPXIHO","TPXImpact Holdings plc      "
13684,0,"FIGPLP","finnCap Group plc"
13685,0,"HOFISL","Honye Financial Services Ltd"
13686,2,"AJBLPL","AJ Bell plc"
13687,2,"SDEFIN","SDCL Energy Efficiency Inc"
13688,0,"CRCYBR","Crossword Cybersecurity plc"
13689,0,"MALTPR","Manolete Partners plc"
13690,0,"LICAPM","Litigation Capital Mgt Ltd"
13691,0,"PETORP","PetroTal Corporation"
13692,0,"BLAMAS","Blackstone/GSO Loan Fin 'C'"
13693,0,"DECHPL","Dev Clever Holdings plc"
13694,0,"STAELT","Starcrest Education Ltd"
13695,0,"MACTIN","MaxCyte Inc 'Reg S/Cat 3'"
13696,3,"DWFGRO","DWF Group plc"
13697,0,"MYCELX","MyCelx Technologies Corp'RS'"
13698,3,"EUROPA","European Assets Trust plc"
13699,0,"DIACEU","Diaceutics plc"
13700,0,"SCHFUN","Schiehallion Fund (The) Ltd"
13701,0,"FERRRE","Ferro-Alloy Resources Ltd"
13702,0,"VERSEC","Verseon Corporation 'Reg S'"
13703,2,"NETWIH","Network Intnl Holdgs plc"
13704,0,"MENLAN","MENA Land plc"
13705,0,"TRIVCT","Triple Point VCT 2011 'Vent'"
13706,0,"USFUPL","US Solar Fund plc"
13707,0,"BLERS ","Blencowe Resources plc"
13708,0,"VALENR","Valeura Energy Inc"
13709,0,"LORSPL","Loungers plc"
13710,0,"EAIMPL","East Imperial plc"
13711,0,"COCAEP","Coca-Cola Europacific Prtnrs"
13712,0,"DITICE","Distribution Finance Capital"
13713,0,"FIBLRL","Finablr plc"
13714,0,"PRGDMD","Pure Gold Mining Inc"
13715,0,"INHEGP","Induction Healthcare Group plc"
13716,0,"RICROP","Riverstone Credit Opp Income"
13717,0,"ESNYPC","essensys plc"
13718,2,"WATSTZ","Watches of Switzerland Group"
13719,0,"AQEURE","Aquila European Renewables"
13720,0,"CAITPL","Cameron Investors Trust plc"
13721,0,"RESMIN","Resolute Mining Ltd"
13722,2,"TRALNE","Trainline plc"
13723,0,"ARGPLC","Argentex Group plc"
13724,1,"AIAFPL","Airtel Africa plc"
13725,0,"IMCEXP","IMC Exploration Group plc"
13726,0,"UNPHPC","Uniphar plc"
13727,0,"METALP","MetalNRG plc"
13728,0,"BSENPL","BSF Enterprise plc"
13729,0,"MUSTAG","Mustang Energy plc"
13730,0,"BRTYGR","Brickability plc"
13731,0,"NAWPLC","National World plc"
13732,3,"JPMOGC","JPMorgan Glbl Core Real Asst"
13733,0,"VAAM  ","VAALCO Energy Inc"
13734,2,"HETOPL","Helios Towers plc"
13735,1,"MEGAY ","M&G plc"
13736,0,"HISOFU","Hipgnosis Songs Fund Ltd 'C'"
13737,0,"RTVFLD","RTW Venture Fund Ltd"
13738,0,"ZAIA  ","Zaim Credit Systems plc"
13739,0,"TAMI  ","Taseko Mines Ltd"
13740,0,"LOENER","Longboat Energy plc"
13741,0,"THEPEB","Pebble Group (The) plc"
13742,3,"OCRITP","Octopus Renewables Infra.Tst"
13743,0,"ADRMTL","Adriatic Metals plc"
13744,0,"MJHUDS","MJ Hudson Group plc"
13745,0,"EVERHD","EverArc Holdings Ltd"
13746,0,"BARKGP","Barkby Group plc"
13747,0,"PAMETA","Panther Metals plc"
13748,0,"QUHG  ","Quarto Group Inc 'Reg S'"
13749,0,"CALPLD","Calisen plc"
13750,0,"GEGRSD","Gemfields Group Ltd"
13751,0,"NAPLVF","Nippon Active Value Fund plc"
13752,0,"INSZXC","Inspecs Group plc"
13753,0,"MIMILS","Mining Minerals & Metals plc"
13754,0,"FRADGL","FRP Advisory Group plc"
13755,0,"FORSOT","Foresight Solar & Tech 'FWT'"
13756,2,"NINEX ","Ninety One plc"
13757,0,"BLSPRI","Blackfinch Spring VCT plc"
13758,0,"MACTIN","MaxCyte Inc 'Reg S'"
13759,0,"PUALPH","Puma Alpha VCT plc"
13760,0,"PENSQ ","Pensana plc"
13761,0,"ELINTE","Elixrr International plc"
13762,0,"HISOFU","Hipgnosis Songs Fund Ltd 'C'"
13763,0,"AEXINC","AEX Gold Inc"
13764,0,"CASTCP","Castillo Copper Ltd"
13765,0,"KOOPLC","Kooth plc"
13766,0,"THGPLC","THG plc"
13767,0,"VAEATP","Various Eateries plc"
13768,0,"CRITME","Critical Metals plc"
13769,0,"GUIESP","Guild Esports plc"
13770,0,"MODEGL","Mode Global Holdings plc"
13771,0,"CASOPL","Calnex Solutions plc"
13772,3,"HOREPL","Home REIT plc"
13773,0,"FOMOBL","Fonix Mobile plc"
13774,0,"YANGLD","Yamana Gold Inc"
13775,0,"TRPEIC","Triple Point Energy Eff Infr"
13776,0,"ANEMOI","Anemoi International Ltd"
13777,0,"WHEPMC","Wheaton Precious Metals Corp"
13778,0,"SOINPL","SourceBio International plc"
13779,0,"VEDXPE","Verici Dx plc"
13780,0,"RIHLRY","Round Hill Music Royalty Fnd"
13781,0,"KILTUH","Kistos plc"
13782,0,"SCBRIO","Schroder British Opports Tr"
13783,0,"COHLDG","Conduit Holdings Ltd"
13784,0,"ADVAQ ","AdvancedAdvT Limited"
13785,0,"MACOLT","Marwyn Acquisition Co II Ltd"
13786,0,"MACOLS","Marwyn Acquisition Co III Ld"
13787,3,"DORETS","Downing Renewables & Infrstr"
13788,0,"TIGRPL","Tirupati Graphite plc"
13789,0,"ININSG","Intuitive Investments Group"
13790,0,"ABIKJY","Abingdon Health plc"
13791,2,"BYYYYT","Bytes Technology Group plc"
13792,0,"ECOUST","Ecofin US Renewables Infrstr"
13793,0,"SCHBSC","Schroder BSC Social Impact"
13794,0,"ONHERI","One Heritage Group plc"
13795,0,"PINPOW","Pineapple Power Corporation"
13796,0,"VECLPA","Vector Capital plc"
13797,0,"WILCLP","Wildcat Petroleum plc"
13798,0,"NICLPP","Nightcap plc"
13799,0,"SUMEPC","Supreme plc"
13800,3,"VHGSEO","VH Global Sustn Energy Opps"
13801,2,"DRMART","Dr. Martens plc"
13802,2,"MOPGRP","Moonpig Group plc"
13803,3,"FORGRH","Foresight Group Holdings Ltd"
13804,0,"MGCPUX","MGC Pharmaceuticals Ltd"
13805,0,"CORALS","Cornish Metals Inc"
13806,0,"CODINL","Cordiant Digital Infrastrctr"
13807,0,"FOUCLP","4basebio plc"
13808,2,"AUCTEC","Auction Technology Group plc"
13809,0,"CELGOO","Cellular Goods plc"
13810,0,"VIWIUP","Virgin Wines UK plc"
13811,0,"UMHECA","Umuthi Healthcare Solutions"
13812,0,"CYBYHN","CYBA plc"
13813,0,"TEPLNI","TEAM plc"
13814,0,"TINCNI","tinyBuild Inc"
13815,0,"AMPOWR","AMTE Power plc"
13816,0,"INTSGL","In The Style Group plc"
13817,0,"CAEMIN","Caerus Mineral Resources plc"
13818,0,"ROQTHE","Roquefort Therapeutics plc"
13819,3,"TRGRPL","Trustpilot Group plc"
13820,0,"ACTIPL","ActiveOps plc"
13821,0,"PABGPL","Parsley Box Group plc"
13822,0,"DELPLC","Deliveroo plc 'A'"
13823,0,"DININE","Digital 9 Infrastructure plc"
13824,0,"CORFSP","Cornerstone FS plc"
13825,0,"MASHYD","Mast Energy Developments plc"
13826,0,"PENSGR","PensionBee Group plc"
13827,0,"MUMALT","musicMagpie plc"
13828,0,"FAOAIN","Fair Oaks Income Realisation"
13829,0,"SCHFUN","Schiehallion Fund (The) 'C'"
13830,3,"WIGRPL","Wickes Group plc"
13831,2,"DARPLT","Darktrace plc"
13832,0,"EAYTRE","East Star Resources plc"
13833,0,"GLANHD","Glantus Holdings plc"
13834,0,"ALPHIP","Alphawave IP Group plc"
13835,0,"OXTECH","Oxford Cannabinoid Tech Hldg"
13836,0,"DIANOM","Dianomi plc"
13837,0,"KITWAV","Kitwave Group plc"
